   8.85864,   4.19579,   1.00000
   9.77496,   4.67808,   1.00000
   8.39164,   5.30514,   1.00000
   7.74805,   5.31862,   1.00000
   5.61596,   7.97183,   1.00000
   6.95163,   7.26147,   1.00000
   7.08351,   3.55238,   1.00000
   7.27829,   5.07706,   1.00000
   8.72054,   7.13940,   1.00000
   3.94718,   5.10393,   1.00000
   9.99743,   1.90095,   1.00000
   9.78073,   2.25262,   1.00000
   7.34982,   4.31219,   1.00000
  10.81277,   6.54874,   1.00000
   7.04708,   6.76148,   1.00000
   6.23416,   5.69876,   1.00000
   3.14968,   4.90022,   1.00000
   6.33668,   6.82676,   1.00000
   7.42163,   6.39627,   1.00000
   9.63212,   5.35058,   1.00000
   7.26038,   4.79336,   1.00000
   7.80693,   4.27818,   1.00000
   6.03170,   6.82037,   1.00000
   4.35728,   4.07037,   1.00000
   7.64332,   6.26903,   1.00000
   8.80604,   7.54318,   1.00000
   8.80183,   7.01876,   1.00000
   7.15536,   4.58248,   1.00000
   9.46198,   5.85969,   1.00000
   6.23069,   3.79348,   1.00000
  10.84364,   5.28664,   1.00000
   6.41953,   3.73940,   1.00000
   6.83295,   4.94944,   1.00000
   9.07802,   3.70582,   1.00000
   6.41056,   5.59535,   1.00000
   7.57580,   2.41370,   1.00000
   9.18480,   5.55018,   1.00000
   7.99486,   8.18469,   1.00000
   4.29671,   4.98194,   1.00000
   5.43688,   6.93590,   1.00000
   9.71312,   2.94593,   1.00000
   9.07475,   3.73856,   1.00000
   8.75594,   3.65555,   1.00000
   8.48976,   5.28531,   1.00000
  11.51638,   5.85785,   1.00000
   5.57962,   3.15523,   1.00000
   9.43976,   5.16679,   1.00000
   6.78872,   4.46369,   1.00000
   7.61839,   5.43509,   1.00000
  11.28691,   5.32981,   1.00000
   6.06644,   8.47242,   1.00000
   6.35986,   8.57177,   1.00000
   7.34020,   4.00818,   1.00000
   7.75151,   6.27824,   1.00000
   4.74507,   5.08929,   1.00000
  10.04698,   3.45880,   1.00000
   7.95206,   4.71150,   1.00000
   8.23140,   5.73924,   1.00000
   8.57766,   4.80822,   1.00000
   9.82127,   4.64815,   1.00000
   8.84079,   4.37226,   1.00000
  10.20257,   2.49857,   1.00000
  10.17338,   6.54561,   1.00000
   5.24277,   5.82077,   1.00000
   9.51312,   3.14279,   1.00000
  12.78127,   2.94653,   1.00000
  10.41738,   4.71135,   1.00000
   8.78411,   5.80917,   1.00000
  10.37971,   6.65669,   1.00000
   3.74705,   3.99922,   1.00000
   8.93821,   5.01050,   1.00000
   5.47749,   5.15242,   1.00000
   8.19680,   7.16327,   1.00000
   3.12029,   5.27371,   1.00000
   8.01785,   3.40940,   1.00000
   9.61746,   5.57417,   1.00000
   7.68070,   5.13037,   1.00000
   6.56023,   4.02863,   1.00000
   8.20623,   4.55478,   1.00000
   6.05897,   5.36098,   1.00000
   5.23962,   6.43243,   1.00000
   8.73728,   5.47375,   1.00000
   8.07691,   6.33096,   1.00000
   8.26332,   4.86094,   1.00000
   5.42548,   5.18073,   1.00000
   9.06333,   5.02943,   1.00000
   5.65301,   4.40498,   1.00000
   9.83225,   4.54172,   1.00000
   9.98545,   4.70027,   1.00000
   9.06567,   5.53210,   1.00000
   5.88046,   3.17551,   1.00000
  10.09638,   3.03387,   1.00000
   7.19661,   4.15372,   1.00000
   6.64077,   5.26447,   1.00000
   7.07329,   6.47887,   1.00000
   6.28617,   3.30638,   1.00000
  11.38678,   4.83181,   1.00000
   7.25974,   5.05623,   1.00000
   9.80507,   4.86335,   1.00000
   6.36479,   2.99236,   1.00000
   7.63869,   3.83168,   1.00000
  11.07781,   5.56607,   1.00000
   3.72093,   4.71470,   1.00000
   6.17709,   4.36248,   1.00000
   7.77023,   7.06084,   1.00000
   8.74707,   3.35829,   1.00000
   5.52540,   7.19244,   1.00000
   7.11845,   5.07733,   1.00000
   9.77323,   4.84467,   1.00000
   9.12499,   6.18477,   1.00000
   8.12909,   7.68155,   1.00000
   8.67880,   2.91521,   1.00000
   8.18100,   5.62284,   1.00000
   8.13885,   2.99826,   1.00000
   3.31299,   7.20895,   1.00000
   9.83335,   5.79018,   1.00000
   5.39190,   4.19616,   1.00000
   4.38580,   4.91687,   1.00000
  10.47883,   6.52901,   1.00000
   6.14520,   2.92487,   1.00000
   8.15174,   6.04677,   1.00000
   2.34735,   5.61861,   1.00000
   8.91646,   5.81470,   1.00000
   7.72326,   5.94172,   1.00000
  10.11349,   5.99397,   1.00000
   9.85621,   4.86909,   1.00000
   7.80865,   4.05248,   1.00000
   7.42499,   5.69717,   1.00000
  11.07730,   5.44778,   1.00000
   9.39230,   6.33100,   1.00000
   6.78060,   3.94196,   1.00000
   8.63435,   2.90764,   1.00000
  10.89866,   2.57303,   1.00000
   6.58128,   3.97047,   1.00000
  10.78970,   3.66555,   1.00000
   7.99631,   5.33453,   1.00000
   8.10980,   5.69367,   1.00000
   6.38601,   5.56605,   1.00000
   6.76548,   5.96827,   1.00000
   9.07231,   5.75550,   1.00000
   7.80177,   3.74683,   1.00000
   2.17483,   4.62563,   1.00000
   9.66934,   2.98593,   1.00000
   9.21986,   3.06605,   1.00000
   6.07251,   5.39590,   1.00000
   6.97972,   8.03807,   1.00000
   6.14790,   4.63363,   1.00000
   8.48902,   4.72283,   1.00000
   7.99686,   3.85175,   1.00000
  12.39462,   5.23109,   1.00000
   9.63800,   3.67477,   1.00000
   9.61813,   7.72238,   1.00000
   9.68330,   1.74802,   1.00000
   7.86373,   4.35125,   1.00000
   7.97395,   4.18092,   1.00000
   6.55156,   6.09094,   1.00000
  10.30226,   3.83577,   1.00000
   7.82370,   6.94456,   1.00000
   7.39099,   6.14003,   1.00000
   7.25508,   5.96709,   1.00000
   8.74901,   4.51038,   1.00000
   6.72344,   2.66075,   1.00000
   8.48516,   4.43961,   1.00000
   9.23007,   7.93530,   1.00000
   8.04670,   4.12476,   1.00000
   7.52767,   5.64397,   1.00000
   9.78434,   8.32263,   1.00000
   8.89826,   6.37231,   1.00000
   8.58608,   4.31918,   1.00000
   9.04311,   4.95505,   1.00000
   9.24762,   3.85498,   1.00000
   9.67915,   6.79073,   1.00000
   9.39168,   5.40299,   1.00000
  10.85557,   5.81345,   1.00000
   8.00969,   4.55696,   1.00000
   7.00541,   6.48241,   1.00000
   6.79289,   2.91384,   1.00000
   7.70933,   3.70663,   1.00000
   5.40853,   6.21942,   1.00000
  10.38337,   6.21272,   1.00000
   6.71654,   2.91603,   1.00000
   9.43248,   5.10872,   1.00000
   8.32234,   5.10819,   1.00000
   3.71181,   4.56407,   1.00000
   9.11556,   6.63514,   1.00000
   6.48309,   4.47292,   1.00000
   5.88049,   3.65776,   1.00000
   4.18435,   3.54488,   1.00000
   8.08250,   4.46180,   1.00000
   6.07098,   5.36427,   1.00000
   7.12708,   3.72164,   1.00000
   6.06953,   4.24527,   1.00000
   8.41527,   7.41035,   1.00000
   6.24297,   5.38775,   1.00000
   9.42252,   4.83388,   1.00000
   5.70998,   6.21184,   1.00000
  11.24701,   5.02802,   1.00000
   7.24605,   3.14494,   1.00000
   4.09154,   4.91780,   1.00000
   8.66520,   7.09745,   1.00000
  10.34109,   6.50865,   1.00000
   7.50732,   7.85640,   1.00000
   6.69354,   4.15443,   1.00000
   6.14939,   4.09349,   1.00000
  11.60156,   2.88485,   1.00000
   6.31194,   6.49281,   1.00000
   8.35087,   4.45886,   1.00000
  11.16002,   6.45953,   1.00000
   8.67729,   5.02162,   1.00000
   6.61313,   4.72747,   1.00000
   7.62651,   7.25494,   1.00000
   8.98287,   3.82416,   1.00000
   5.31617,   6.39739,   1.00000
   7.38965,   1.89146,   1.00000
   7.88549,   5.52491,   1.00000
   5.46065,   5.92621,   1.00000
   9.44318,   4.03559,   1.00000
   8.12635,   2.32275,   1.00000
   7.27876,   6.17632,   1.00000
   9.02497,   6.32701,   1.00000
  12.44833,   4.67263,   1.00000
   6.72126,   5.54663,   1.00000
   7.64957,   6.74890,   1.00000
  10.43227,   4.14305,   1.00000
  10.18520,   7.22583,   1.00000
   7.39106,   4.25487,   1.00000
  10.10260,   4.39945,   1.00000
  11.42665,   6.95584,   1.00000
   6.28026,   4.57490,   1.00000
   7.68759,   6.08432,   1.00000
   6.17789,   6.35526,   1.00000
   9.83910,   4.97813,   1.00000
   7.51822,   5.09100,   1.00000
   7.33739,   4.76629,   1.00000
   7.75025,   6.18474,   1.00000
   5.47779,   3.41308,   1.00000
   5.83146,   2.52013,   1.00000
   6.39928,   7.34256,   1.00000
   9.64366,   5.49879,   1.00000
   8.51678,   4.95150,   1.00000
   9.13145,   6.96843,   1.00000
   6.22227,   3.33168,   1.00000
   7.38844,   4.91207,   1.00000
   8.68486,   1.65158,   1.00000
   8.99381,   4.77894,   1.00000
   5.65263,   3.44106,   1.00000
  13.47426,   3.37667,   1.00000
   4.51890,   7.05159,   1.00000
   7.56021,   5.76299,   1.00000
   9.76883,   5.89095,   1.00000
   4.79131,   6.00953,   1.00000
   4.54924,   4.49719,   1.00000
   7.41376,   5.65489,   1.00000
   7.25867,   6.14525,   1.00000
   8.19848,   4.52802,   1.00000
  10.95731,   3.56284,   1.00000
   6.70597,   4.11958,   1.00000
   8.30664,   5.79371,   1.00000
   6.88840,   3.61754,   1.00000
  10.14821,   6.03874,   1.00000
   9.96089,   4.63911,   1.00000
   8.53829,   2.60225,   1.00000
   8.61786,   4.26875,   1.00000
   5.29406,   7.38665,   1.00000
   6.15361,   4.98567,   1.00000
   9.08903,   5.12832,   1.00000
   9.47222,   5.78313,   1.00000
   9.13164,   5.11402,   1.00000
   4.48588,   5.63118,   1.00000
   8.46106,   4.60322,   1.00000
  11.48905,   4.46764,   1.00000
   4.06931,   4.77324,   1.00000
   7.30143,   5.85943,   1.00000
   8.12083,   4.40957,   1.00000
   8.80859,   4.40543,   1.00000
   7.00807,   5.26366,   1.00000
   4.84728,   5.63253,   1.00000
   8.98526,   3.72194,   1.00000
   6.22097,   4.81043,   1.00000
  11.30993,   4.55422,   1.00000
   9.18530,   7.57009,   1.00000
   7.14945,   1.40266,   1.00000
   7.45090,   5.28303,   1.00000
   8.87084,   6.16145,   1.00000
   6.73652,   5.84145,   1.00000
   8.22119,   6.83791,   1.00000
   9.15513,   5.46262,   1.00000
   8.51070,   4.98287,   1.00000
  11.02735,   5.83954,   1.00000
   4.56129,   4.15994,   1.00000
   7.37463,   4.67483,   1.00000
   6.06839,   3.52158,   1.00000
   7.10485,   4.17805,   1.00000
   7.96838,   4.85184,   1.00000
   7.79042,   2.64073,   1.00000
   9.58679,   1.83137,   1.00000
   2.79247,   6.75724,   1.00000
   9.27561,   4.32716,   1.00000
   6.44243,   6.10656,   1.00000
   9.84941,   8.52379,   1.00000
   8.59128,   5.76978,   1.00000
   7.24442,   4.46646,   1.00000
   6.85321,   6.22285,   1.00000
   7.82842,   5.43348,   1.00000
   9.50612,   3.36700,   1.00000
   7.09286,   5.42146,   1.00000
   5.71482,   5.90869,   1.00000
  12.18223,   5.89702,   1.00000
   7.89293,   5.63547,   1.00000
   6.42277,   3.42649,   1.00000
   9.15706,   4.92784,   1.00000
  10.06009,   5.35988,   1.00000
  11.78639,   3.40794,   1.00000
  10.65942,   2.53719,   1.00000
  11.39732,   4.96668,   1.00000
   5.01151,   5.85817,   1.00000
   8.92039,   5.29870,   1.00000
   5.66201,   3.86244,   1.00000
   8.44777,   4.39728,   1.00000
   8.36732,   4.52253,   1.00000
   7.94853,   7.11416,   1.00000
   9.34537,   2.76385,   1.00000
   5.77748,   5.96277,   1.00000
  11.44299,   6.54471,   1.00000
   9.49030,   1.05437,   1.00000
   8.96904,   6.58748,   1.00000
   7.63641,   4.70783,   1.00000
   5.86920,   6.94721,   1.00000
   8.81870,   6.72680,   1.00000
   6.90768,   4.84985,   1.00000
   4.95775,   3.36930,   1.00000
  11.31402,   4.92164,   1.00000
   9.17979,   5.73131,   1.00000
   6.94148,   5.61016,   1.00000
   7.47152,   3.78336,   1.00000
   3.74213,   5.23114,   1.00000
   3.66699,   7.33420,   1.00000
   8.39200,   3.90176,   1.00000
   9.33779,   1.78002,   1.00000
   7.11279,   5.41265,   1.00000
   7.30373,   5.61279,   1.00000
   7.44772,   4.66655,   1.00000
   3.97413,   3.91853,   1.00000
   8.52805,   5.37095,   1.00000
   7.91153,   6.59700,   1.00000
   6.01638,   4.75298,   1.00000
   4.99569,   5.76906,   1.00000
   6.55074,   5.07926,   1.00000
   8.12034,   2.37201,   1.00000
   9.30075,   6.69850,   1.00000
   7.14617,   6.31552,   1.00000
   9.36634,   2.54366,   1.00000
  10.07323,   4.68671,   1.00000
   6.90314,   5.74131,   1.00000
   7.18548,   1.98310,   1.00000
   9.62609,   5.84275,   1.00000
   8.87673,   5.41449,   1.00000
   7.56300,   3.64973,   1.00000
   6.23795,   4.44978,   1.00000
   8.60084,   7.63927,   1.00000
   9.82929,   2.76400,   1.00000
   8.08733,   6.06356,   1.00000
   7.84314,   5.76593,   1.00000
   8.20906,   6.91962,   1.00000
   9.45587,   3.62104,   1.00000
   8.15510,   4.50178,   1.00000
   7.15325,   5.91538,   1.00000
  10.40002,   6.06427,   1.00000
   8.38888,   5.46742,   1.00000
   5.11061,   4.75051,   1.00000
   9.90718,   4.57693,   1.00000
   5.61265,   5.93503,   1.00000
   8.12097,   3.73635,   1.00000
  10.74225,   6.45394,   1.00000
  10.71079,   5.68280,   1.00000
   8.40081,   4.13600,   1.00000
   1.77954,   5.50247,   1.00000
   6.74616,   5.34681,   1.00000
   6.10170,   4.11933,   1.00000
   8.26360,   8.04493,   1.00000
   4.11582,   3.32947,   1.00000
   5.17621,   5.89219,   1.00000
   9.22361,   6.77890,   1.00000
   8.49675,   5.41919,   1.00000
   7.39265,   5.57261,   1.00000
   6.66402,   6.54095,   1.00000
   6.62857,   2.90120,   1.00000
  11.71752,   3.60824,   1.00000
   6.94192,   6.47092,   1.00000
   4.03667,   6.77302,   1.00000
   9.09207,   5.43543,   1.00000
   8.76058,   4.24420,   1.00000
   8.68320,   4.62848,   1.00000
  12.76042,   5.25062,   1.00000
   5.32127,   4.55957,   1.00000
  10.18852,   3.89720,   1.00000
   9.89571,   3.24637,   1.00000
   9.64226,   2.57836,   1.00000
   7.69082,   2.26817,   1.00000
  11.45148,   5.54924,   1.00000
   8.91757,   3.18125,   1.00000
   7.56456,   3.93489,   1.00000
   9.96664,   4.46493,   1.00000
   6.42555,   4.51082,   1.00000
  12.16426,   6.81745,   1.00000
   6.54443,   4.40132,   1.00000
  12.01487,   6.36401,   1.00000
   9.85318,   5.76571,   1.00000
   4.58516,   4.73575,   1.00000
   4.05248,   6.98562,   1.00000
   9.38527,   6.21735,   1.00000
   8.53354,   3.08470,   1.00000
   6.63885,   3.96872,   1.00000
   7.96648,   5.23349,   1.00000
   7.84025,   5.66355,   1.00000
  10.71376,   6.22864,   1.00000
   8.45054,   3.36758,   1.00000
   9.47142,   6.26385,   1.00000
   7.64902,   5.44617,   1.00000
   9.36713,   6.14948,   1.00000
   6.72235,   5.23618,   1.00000
   8.66637,   3.53997,   1.00000
   6.41207,   2.54780,   1.00000
   8.74901,   5.59486,   1.00000
   5.08704,   6.90520,   1.00000
   6.57185,   0.94068,   1.00000
   7.80408,   6.33753,   1.00000
   8.48201,   6.48093,   1.00000
   9.08511,   4.46811,   1.00000
   9.40252,   5.04120,   1.00000
   8.04317,   6.42480,   1.00000
   6.79119,   5.27579,   1.00000
   5.13092,   4.63815,   1.00000
   7.74411,   3.12639,   1.00000
   8.78566,   5.21939,   1.00000
   8.26988,   5.47629,   1.00000
   6.59730,   6.06566,   1.00000
   8.28951,   4.46142,   1.00000
  10.53393,   3.04397,   1.00000
   4.83909,   4.54301,   1.00000
   8.99863,   7.42051,   1.00000
   8.90799,   4.90788,   1.00000
   7.77657,   6.32462,   1.00000
  10.17729,   4.49000,   1.00000
   7.66238,   5.81413,   1.00000
   9.92962,   6.22174,   1.00000
   7.74028,   6.05939,   1.00000
   7.80715,   6.90785,   1.00000
   6.58134,   5.72688,   1.00000
  10.47374,   2.97008,   1.00000
   4.20531,   5.87598,   1.00000
   7.82152,   4.88343,   1.00000
   8.69018,   6.32539,   1.00000
  10.20498,   3.25289,   1.00000
   7.33744,   6.03447,   1.00000
   9.38886,   4.05594,   1.00000
  10.46520,   5.17743,   1.00000
   7.85822,   6.00177,   1.00000
   9.30385,   6.69616,   1.00000
   7.97220,   5.76315,   1.00000
  12.28304,   1.95744,   1.00000
   7.18640,   6.61553,   1.00000
   5.11734,   4.72492,   1.00000
   7.35171,   6.53958,   1.00000
   8.30840,   4.23782,   1.00000
   6.84140,   3.01742,   1.00000
   8.51285,   6.22573,   1.00000
  10.71759,   5.05181,   1.00000
   9.72950,   4.95665,   1.00000
   8.07499,   6.75239,   1.00000
   8.14296,   4.92820,   1.00000
   9.19866,   5.47146,   1.00000
   4.54437,   4.45862,   1.00000
   9.09036,   3.68842,   1.00000
   7.22108,   3.14621,   1.00000
   9.21484,   5.25534,   1.00000
   6.54860,   7.05044,   1.00000
   6.15356,   4.78512,   1.00000
  11.12126,   7.79221,   1.00000
   9.31322,  10.00554,   1.00000
  10.26106,   6.66112,   1.00000
   5.01608,   4.44323,   1.00000
   7.32977,   4.50667,   1.00000
   5.81652,   4.31177,   1.00000
   6.95080,   5.90411,   1.00000
   8.80472,   5.94510,   1.00000
   8.98475,   5.07785,   1.00000
   6.44652,   3.20421,   1.00000
   5.64412,   5.21199,   1.00000
   7.67125,   5.69690,   1.00000
   9.12989,   7.42271,   1.00000
   6.82416,   4.48015,   1.00000
   8.20089,   6.89111,   1.00000
   8.57050,   5.35222,   1.00000
   9.85229,   3.76418,   1.00000
   9.27184,   5.39598,   1.00000
  10.41171,   3.73902,   1.00000
  10.64998,   5.76165,   1.00000
   7.67817,   4.12900,   1.00000
   6.67181,   4.25347,   1.00000
   9.23364,   5.70884,   1.00000
   9.10206,   5.34718,   1.00000
   4.52688,   6.19303,   1.00000
   7.74984,   5.17629,   1.00000
   7.65824,   3.73011,   1.00000
   9.22442,   6.22540,   1.00000
   6.92953,   6.13954,   1.00000
   9.85888,   7.13530,   1.00000
   5.98073,   4.42474,   1.00000
  10.21934,   4.83263,   1.00000
   7.74865,   5.28808,   1.00000
   6.16332,   7.37138,   1.00000
   7.42153,   6.76799,   1.00000
   8.85102,   4.77961,   1.00000
   7.43335,   4.55865,   1.00000
   7.07657,   6.56410,   1.00000
   8.09531,   4.21187,   1.00000
   6.99689,   4.04185,   1.00000
   9.64545,   4.36802,   1.00000
   9.82233,   3.05471,   1.00000
   9.58711,   5.46129,   1.00000
  10.82802,   5.25158,   1.00000
   7.37279,   5.78226,   1.00000
   7.19255,   2.71416,   1.00000
  10.54051,   7.77209,   1.00000
   8.59836,   4.14531,   1.00000
  11.29928,   3.79273,   1.00000
   6.80402,   5.35574,   1.00000
   8.95794,   6.23324,   1.00000
   7.09996,   4.57069,   1.00000
   7.03099,   6.44513,   1.00000
   9.70048,   2.66136,   1.00000
  11.13336,   6.58714,   1.00000
  10.20979,   4.83946,   1.00000
   9.30554,   4.11617,   1.00000
   8.04022,   3.06645,   1.00000
   8.43300,   4.00790,   1.00000
   7.43937,   5.77864,   1.00000
   8.42192,   5.21116,   1.00000
   5.44138,   3.30486,   1.00000
   9.65969,   5.66973,   1.00000
   6.84653,   6.01375,   1.00000
   7.04574,   5.03438,   1.00000
   8.54017,   5.92350,   1.00000
   8.60510,   7.72083,   1.00000
   7.43174,   4.96349,   1.00000
   8.81644,   4.51517,   1.00000
   5.80649,   3.38482,   1.00000
   8.47366,   4.43154,   1.00000
   7.28777,   3.37883,   1.00000
   7.32382,   7.11182,   1.00000
   7.53783,   5.95085,   1.00000
   8.42261,   2.69859,   1.00000
   7.90629,   4.25075,   1.00000
  10.08161,   5.04563,   1.00000
   9.30784,   5.26585,   1.00000
   7.25549,   4.52782,   1.00000
   7.04461,   3.19778,   1.00000
   6.47171,   2.17425,   1.00000
   7.65716,   1.40551,   1.00000
   6.74144,   2.51328,   1.00000
   9.59258,   6.31758,   1.00000
   7.90467,   5.10961,   1.00000
   8.83237,   5.00267,   1.00000
   7.88820,   4.57537,   1.00000
   6.31056,   4.39135,   1.00000
   5.14466,   6.08213,   1.00000
   3.80248,   5.44378,   1.00000
   6.83751,   4.18969,   1.00000
   8.01287,   5.31957,   1.00000
   4.87999,   2.51586,   1.00000
   4.56415,   6.46056,   1.00000
   7.62678,   2.94952,   1.00000
   9.81822,   4.77009,   1.00000
  10.79586,   2.89114,   1.00000
  10.26347,   5.79882,   1.00000
   7.50734,   3.57699,   1.00000
   8.02927,   6.95913,   1.00000
   8.45919,   5.20702,   1.00000
   9.69395,   3.11022,   1.00000
   9.76450,   4.80554,   1.00000
   7.88330,   4.40699,   1.00000
   5.59874,   4.28125,   1.00000
   6.08551,   4.46526,   1.00000
   8.04325,   3.49030,   1.00000
   7.98006,   5.17093,   1.00000
   7.89588,   6.07624,   1.00000
   7.64243,   7.87983,   1.00000
   5.29062,   5.68950,   1.00000
   7.78534,   3.84739,   1.00000
  11.01168,   5.19391,   1.00000
   8.30886,   4.61984,   1.00000
   6.48133,   7.11187,   1.00000
   8.36504,   4.11698,   1.00000
   7.13087,   6.12408,   1.00000
   8.09840,   4.33820,   1.00000
   9.55946,   5.96813,   1.00000
   7.79818,   3.88251,   1.00000
   8.19631,   5.87697,   1.00000
   6.74911,   4.01684,   1.00000
   6.14265,   6.32164,   1.00000
   5.68235,   6.72324,   1.00000
   9.61546,   5.04135,   1.00000
   5.92813,   3.17169,   1.00000
   9.17285,   3.75924,   1.00000
   6.27204,   4.62710,   1.00000
   7.33644,   6.10243,   1.00000
   8.09153,   5.49334,   1.00000
   9.33407,   6.14508,   1.00000
